adj.P.Val.SCoV.over.Mock	geneSymbol	Log.P.Value.SCoV.over.Mock	logFC.SCoV.over.Mock
0.010375854	PSMD2	26.45257599	7.161589784
0.027480428	CEP170	20.38510864	0.932878056
0.00413772	CEP170	32.55807019	6.752107472
0.071497168	ERC1	14.82341168	0.76880754
0.132799533	IDE	11.25589699	-0.507043079
0.004795242	UBE2O	31.47951606	-1.664961288
0.00096231	RPS6KA3	42.59742508	-2.755543062
0.093821186	RPS6KA1	13.25181909	0.990562334
0.010998851	PLEKHA5	26.07711247	-1.75972166
0.372254053	INF2	5.553140397	-0.310229042
0.056674602	INF2	16.14833565	3.279681115
0.217991596	CPD	8.498218138	-0.379567756
0.006975761	BAZ2A	29.06364762	-1.377583936
0.008089202	USO1	28.09369358	1.618063757
0.037279893	MON2	18.58408878	-1.106852195
0.909090718	MON2	0.578844567	-0.269992657
0.000496518	EGFR	47.66722632	-3.249313011
0.000466571	ERBB2	48.05809476	7.223609607
0.112905113	ATP2B1	12.18471902	0.698049692
0.349647467	ATP2B2	5.889896488	0.746982723
0.023488769	ATP2B2	21.31896065	-1.618208695
0.000288039	ATP2B4	52.48525806	3.986630814
0.090125677	MCM5	13.4769264	-0.73762074
0.802941556	SKIV2L2	1.318464826	-0.092745958
0.050208442	HSPA9	16.84377839	-0.688138023
0.003808211	ZMYND8	33.08034424	2.115214202
0.03161333	ZMYND8	19.55763165	5.208259148
0.001720307	EIF3B	38.5862169	-1.991182711
0.25827202	ZC3HAV1	7.570816317	-0.427134801
0.673074954	ZC3HAV1	2.331593029	-0.916526161
0.801122633	DHX38	1.332177251	-0.0999109
0.132539485	KHSRP	11.26646973	0.532118584
0.391488613	FUBP3	5.277248106	0.326086457
0.183008841	FUBP1	9.472117711	1.095517136
0.940773297	FUBP1	0.374925346	-0.039598902
0.003041781	HTATSF1	34.52844077	2.277739245
0.008158161	MYO1B	28.03467483	-1.420989059
0.042060725	MYO1C	17.85259202	0.95403162
0.001930369	MYO1E	37.63841091	2.176018303
0.00162538	MYO1A	38.98942495	-2.579011748
0.698554317	MYO1F	2.113541026	0.402240598
0.766355998	AKAP2	1.587621824	0.105426906
0.700869382	AKAP2	2.091698898	0.337885981
0.241693747	PALM2-AKAP2	7.938396109	0.629618035
0.014275484	VIL1	24.42312197	-1.102139551
0.29710969	VIL1	6.786025731	-3.876719093
0.048888216	EIF4G2	17.0022523	-0.798045749
0.157647865	EIF4G2	10.28557528	3.289236267
0.460700238	HADHA	4.402412914	-0.311798161
0.864146009	EIF4B	0.879405072	-0.074625676
0.216536133	SRRT	8.541069602	0.402613461
0.856397791	MICAL3	0.933703957	-0.061551951
0.002076101	MICAL1	37.14785712	1.933909907
0.007417039	MICAL2	28.65845728	5.531673199
0.051456974	COBLL1	16.69619544	-1.121414651
0.116189581	COBLL1	12.01989056	-1.416776084
0.005733147	DNM2	30.33603902	1.373776389
0.739664013	DNM2	1.786716733	-0.714151572
0.314948711	DNM2	6.451789413	1.998724795
0.45394602	DNM1	4.482311887	-0.564060848
0.370071833	DNM1	5.583335636	0.573760502
0.330715462	DNM3	6.185047464	1.602525608
0.016753672	QARS	23.38487576	-1.005790986
0.018159572	CDC42BPB	22.90161763	1.142880705
0.434866913	CDC42BPA	4.714412032	-0.394001864
0.107052935	CDC42BPG	12.48949888	1.904491418
0.89336258	DMPK	0.683689134	0.096264376
0.389573439	XRCC6	5.304695632	0.271256349
0.012247415	OGDH	25.3944531	-1.445191761
0.052037149	OGDHL	16.62336505	5.546811291
0.009812287	KRT8	26.80309541	2.164372047
0.192592919	VIM	9.195571033	0.50301914
0.202583985	KRT1	8.90586414	-9.681346844
0.847128499	KRT2	1.00156866	-1.071051104
0.08799818	KRT6A	13.62559575	1.579748844
0.137304555	KRT75	11.06118381	3.346703714
0.018686805	KRT7	22.711994	5.889037655
0.180384765	DES	9.553703109	-3.250905343
0.005695329	KRT79	30.38400893	8.128354548
0.940676759	GFAP	0.37647202	-0.067627351
0.007653514	KRT80	28.45198427	2.171369068
0.027480428	NEFL	20.38368841	4.695962272
0.914452218	TTBK2	0.543265131	-0.123209508
0.711975535	NEFH	1.99709291	-0.593030255
0.464995035	DIS3	4.351804749	-0.234771866
0.40748044	NUP93	5.063720016	-0.292463439
0.018775455	WAPL	22.68469101	1.112874076
0.15142303	GLDC	10.52554931	0.633284067
0.004775031	HEATR5A	31.50987393	-1.970998585
0.748082443	BTAF1	1.724192805	-0.11129834
0.463891296	CYFIP1	4.365068707	-0.260323476
0.914809635	CYFIP2	0.541166828	0.228883732
0.145001507	TRIM28	10.76833893	0.510947132
0.334087044	UBE4B	6.136743031	-0.364346751
0.000459741	TF	48.14031466	-3.496238855
0.350081166	CAMSAP3	5.883462213	0.286817585
0.139169694	LONP1	10.99377249	-0.606789828
0.060191278	CHD1	15.80375897	-0.750020913
0.051531969	CHD2	16.68707852	1.152093323
0.053410416	ALDH18A1	16.4782239	-0.681342139
0.210725152	NDUFS1	8.694097719	-0.411784866
0.704067285	MIA2	2.064906391	0.139645357
0.02411184	CTAGE5	21.15991172	4.256236257
0.066556686	AQR	15.21842458	-0.790242629
0.943457702	CANX	0.353927101	-0.029032344
0.411433892	HSD17B4	5.009654492	-0.333653219
0.016533827	HNRNPUL2	23.48954289	1.073967203
0.007466563	HNRNPUL2-BSCL2	28.60614621	3.656156402
0.029519	ARFGEF3	19.97864138	-1.384640292
0.008649572	POLD1	27.64421239	-1.411829376
0.198722818	OSBP	9.019237745	0.511953536
0.719566836	OSBP2	1.941491386	-0.522809717
0.326391951	EP400	6.256049463	0.370977628
0.570086311	USP5	3.245123147	0.235882681
0.037144281	USP13	18.60512757	-1.832377517
0.002406728	RSF1	36.15252823	1.857496049
0.428840671	AP2A1	4.786996567	-0.248505508
0.191585945	AP2A2	9.223078141	0.442229229
0.248075721	SEC24C	7.788246685	-0.370879408
0.141808808	DENND4A	10.89596193	0.567577177
0.005911138	DENND4C	30.12954737	-1.80714368
0.662050606	ANK3	2.423941189	0.179003854
0.062561208	ANK3	15.58829671	3.659435626
0.072480197	ANK2	14.73943354	-0.755573739
0.000550637	DIP2B	46.78643857	-3.267622794
0.202939382	DIP2A	8.897642333	0.811384878
0.281882935	DIP2C	7.071400126	1.521804518
0.748082443	DIP2C	1.724304341	-0.571715547
0.039080981	KIAA1217	18.30174608	0.824421059
0.019511327	DNM1L	22.46224259	1.376065621
0.907182134	DNM1L	0.592686474	-0.258691176
0.647261055	DNM1L	2.554391623	-0.424729605
0.239499345	DPP3	7.992717238	0.469424677
0.018105816	UNC45A	22.92135471	-1.124401825
0.015296826	UNC45A	23.99681539	-4.362123915
0.385092506	EML4	5.368255091	0.314163505
0.02038877	EML4	22.19539509	1.604369495
0.607603427	WASHC2A	2.899452418	0.173793279
0.076515561	WASHC2C	14.42408836	0.938434357
0.09543842	ARHGEF2	13.14393536	-0.726137312
0.079036837	HNRNPU	14.23813288	0.85036453
0.00794807	HNRNPU	28.21274146	4.10590667
0.030712778	RBBP6	19.7443672	1.005955519
0.108889612	NUP155	12.38850186	-0.806794288
0.459534391	SHTN1	4.416367127	0.235419687
0.308103505	PPP1R12A	6.57477856	0.302021538
0.016014677	ATXN2L	23.69580851	-1.127932609
0.17163788	ATXN2L	9.820914137	-1.157164706
0.350835056	ZFR	5.870969367	0.339904838
0.034792647	GFPT1	18.99260593	-0.90408657
0.000617474	KRT18	45.93280273	3.04274909
0.030440106	KRT19	19.80110015	0.91394319
0.033389553	KRT17	19.24442376	-2.002987618
0.595796976	KRT14	3.001825608	-1.139946615
0.002183661	KRT222	36.85014747	6.134149423
0.000779245	KRT20	44.25936644	6.718530222
0.281172378	CCT2	7.086711997	-0.373209978
0.223392805	LRRFIP1	8.367506804	0.432327756
0.361569234	LRRFIP2	5.709747053	0.407556506
0.014625404	LRRFIP1	24.26623121	2.555262789
0.002621973	DDX5	35.5587687	-1.987929931
0.152423368	DDX3X	10.48968126	3.007540248
0.1609402	DDX3X	10.16852118	0.749261442
0.749551401	DDX17	1.713950518	0.527551455
0.264788869	DDX17	7.428436418	-3.431972128
0.028030142	DDX5	20.27911574	-6.621131312
0.089444057	CCT5	13.52586729	-0.761305967
0.048099836	CCT4	17.09760444	-0.958386844
0.097308728	IARS2	13.02988449	-0.796639292
0.017915357	RAB3GAP2	22.98964051	-1.065957293
0.035258849	GMPS	18.91348947	-1.05314803
0.15805287	NBAS	10.27117458	-0.45935314
0.20089425	MYBBP1A	8.954449773	-0.465070351
0.14422725	STAG2	10.800981	-0.45161874
0.248210614	STAG1	7.785308733	0.595611466
0.598677956	STAG3	2.975202064	-0.971829842
0.639851069	ITSN1	2.62063217	0.185004748
0.799295034	ITSN2	1.34792946	0.088945449
0.00463546	9-Sep	31.71007742	1.671838656
0.013961632	9-Sep	24.56891573	2.792684517
0.377910667	ADNP	5.471110477	0.287597466
0.039012375	IPO7	18.31934205	-0.864892903
0.039943467	IPO8	18.16924454	-1.212008533
0.001617527	POLE	39.03545954	-2.415644638
0.002235285	RALGAPA2	36.66756865	2.4592853
0.194751835	RALGAPA1	9.13046327	0.497020035
0.051366397	EPS15L1	16.70664066	0.88855622
0.001901317	DOCK4	37.7846552	1.920367898
0.011439332	NEK9	25.84974579	-1.316719739
0.030591547	POR	19.76378641	1.157029195
0.424181898	CKAP4	4.843943018	0.25154561
0.014163061	FKBP15	24.47820816	1.183974282
0.012022415	PTPRK	25.52285994	1.146542689
0.016520892	PTPRM	23.49580178	1.673047733
0.671611188	PTPRT	2.3455079	-0.833452379
0.077479277	DDX23	14.35144905	0.690966707
0.177078076	ATIC	9.654265264	-0.602090255
0.130980377	LETM1	11.33092995	-0.516836058
0.456903601	PLS3	4.445730329	0.235503591
0.044130299	PLS1	17.59339822	-1.217600942
0.020859226	LCP1	22.05572447	1.289513129
0.003121645	MCM7	34.35468524	-1.734835898
0.000140942	ATAD2	60.35748968	-6.740975727
0.422112202	ATAD2B	4.869696375	-0.319305522
0.017393935	PREP	23.16198995	1.053534325
0.025794378	UHRF1BP1L	20.76645283	-1.435350685
0.606971901	PLCG1	2.904886001	0.162537933
0.968932633	PLCG1	0.183771323	-0.023728204
0.000510842	RABGAP1	47.44287697	-3.837480104
0.017308377	RABGAP1L	23.1875908	-1.310032286
0.018677331	RABGAP1L	22.71825094	-1.760307949
0.312797625	VIRMA	6.486942903	-0.346592458
0.158298032	NNT	10.25923593	-0.539432
0.141808808	NNT	10.89636048	-0.872766088
0.811132062	FAM120A	1.264293509	-0.080995624
0.470623462	FAM120C	4.290245678	-0.443408756
0.009606957	ITGA6	26.95338672	1.397719975
0.103832738	ITGA6	12.67075275	1.981238965
0.013139243	ARAP1	24.96869093	1.093453658
0.111238388	GRIPAP1	12.27032194	0.522347856
0.025502473	GRIPAP1	20.83187303	1.754612944
0.008518367	SARDH	27.74267974	-1.53305336
0.046861331	SART1	17.23482236	0.84711025
0.027042346	CCAR1	20.48614229	1.173289186
0.000982533	JMJD1C	42.40749843	4.185722545
0.373821373	ARHGEF1	5.527135899	-0.281646469
0.799147948	ARHGEF1	1.349150796	-0.404538323
0.447080804	P4HB	4.566784058	-0.241744334
0.467605124	PPFIA1	4.322104894	-0.263516322
0.016218673	PPFIA3	23.60271811	-2.280339946
0.638986811	SCFD1	2.627408142	0.202477562
0.271891785	RPA1	7.284539834	-0.375653952
0.812345696	USP19	1.253390988	0.078688699
0.187798698	MARS	9.329900797	-0.511582126
0.012806319	NUP188	25.13223469	-1.36772631
0.000158155	HELLS	58.5303485	-9.485654361
0.661115925	HELLS	2.431452533	-1.233087211
0.946194135	CUL2	0.336601711	-0.025945532
0.005533225	CCT8	30.56517071	-1.538581812
0.197610987	TARS	9.05291935	-0.408504799
0.551790304	TARSL2	3.422344553	0.30721603
0.435841245	TARS	4.703197179	0.477009685
0.001377888	TARS	40.08866338	11.13241497
0.650202247	FAM208B	2.530603278	-0.168086914
0.001408898	CALD1	39.94162459	3.544346915
0.011496519	CALD1	25.80600465	4.926496129
0.007365541	CALD1	28.71592966	3.605763144
0.28857479	TCERG1	6.940135428	0.338853689
0.005392988	EHBP1	30.73561502	-1.863615601
0.010303085	EHBP1L1	26.50092614	1.48136815
0.048406984	LIMA1	17.05799382	0.895746955
0.015866995	LIMA1	23.76371945	4.612975057
0.153600536	KDM1A	10.4397877	0.493185752
0.029056258	NCKAP1	20.08265778	-0.859716031
0.004745482	ENO1	31.54574793	-5.423309669
0.864248079	ENO1	0.878267419	0.298952984
0.003306509	ENO3	34.02047737	4.272596656
0.976833313	ENO2	0.130538703	-0.028428119
0.416998923	PITRM1	4.939207041	-0.247504634
0.045144765	CAPN1	17.46070563	0.886016902
0.004374816	CAPN2	32.11399477	1.717638148
0.840476853	NPEPPS	1.054015189	-0.067134963
0.246461483	GDI2	7.825264414	-0.451924564
0.882762205	GDI1	0.7545979	0.060775664
0.0615676	UGDH	15.67452098	-0.899105596
0.92174284	NCL	0.495558258	0.037231008
0.753401001	PPFIBP1	1.686306986	0.116311339
0.67677406	PPFIBP1	2.296660806	0.344467497
0.00054906	PPFIBP2	46.84983573	6.434174873
0.501589102	CUL3	3.937834147	-0.23416687
0.003835097	XPO5	33.02381562	-2.00495619
0.484301245	SART3	4.131709562	0.228302275
0.89193011	PDXDC1	0.693493145	0.053467803
0.021347163	PDXDC1	21.923015	-5.298999457
0.690423478	DDX1|DDX1	2.180696805	0.13684924
0.009603992	DDX1	26.95841735	6.951282637
0.002065071	PABPC1	37.19430971	-2.212781035
0.01896196	PABPC4	22.6188951	-1.195549583
0.480359693	PABPC4L	4.179840223	0.559038447
0.411201631	PABPC1L2A	5.013116595	2.765346708
0.657964879	MTA2	2.458822334	0.175816092
0.293313735	MTA1	6.855610788	1.030229156
0.072389642	MTA1	14.74793278	-1.387941639
0.821124452	MTA3	1.190581322	-0.256880594
0.134080644	MTA3	11.20254636	1.324840098
0.15695358	ALDH1A1	10.31257261	-0.606752121
0.027040187	ALDH2	20.48769528	1.721560573
0.362848048	ALDH1B1	5.6928504	-0.321507733
0.208348751	ALDH2	8.756053784	4.525665552
0.344874921	ALDH1A3	5.96273908	7.586173544
0.000288039	KNL1	53.03149167	-5.552214457
0.908515642	TCP1	0.581994857	-0.04299236
0.237988155	WDR11	8.025642402	0.424263344
0.706634256	PLAA	2.043062853	-0.122256036
0.077538131	EXOSC10	14.34699988	-0.690500405
0.009055801	ABCF1	27.34672943	-1.921506065
0.897755676	TFCP2	0.657529947	-0.055633511
0.230679582	UBP1	8.189087692	-0.679198809
0.845827687	PIK3C2A	1.011307822	0.088387299
0.002775964	ABCE1	35.13649603	-2.108182278
0.52460715	NUP160	3.700387745	0.1932774
0.851596401	TNRC6B	0.967503937	0.088968917
0.017891207	TNRC6B	23.00207868	5.504094606
0.043264544	NSD2	17.70429348	-1.023996172
0.639724474	NSD3	2.621944443	-0.213185098
0.009169294	NSD1	27.26229502	-1.778385809
0.072934465	NSD3	14.69478559	-1.38805711
0.016673838	GPD2	23.42442388	-1.118857165
0.039568561	TNPO1	18.23053641	-0.878057714
0.024244449	TNPO2	21.12756576	-1.234604774
0.000282101	ANLN	53.28018577	-8.523663069
0.000140942	RFC1	61.43988648	-5.859362254
0.062473343	RARS	15.60230081	-0.771734104
0.45394602	SKIV2L	4.482447028	0.319286881
0.060633248	PPP6R2	15.76388544	-0.688592824
0.082672939	PPP6R2	13.98152317	-1.649198047
0.175360182	PPP6R3	9.706109965	0.451489847
0.04815314	LIG1	17.09041996	-0.962540473
0.093166227	LIG1	13.29214845	1.571771782
0.257854119	UBA2	7.579564059	-0.443117388
0.675373094	UBA2	2.310553758	0.299072234
0.034069156	URB1	19.12141263	-0.937598088
0.009312963	VPS13D	27.16088998	1.496090431
0.532829599	PIKFYVE	3.618295967	0.230882709
0.003462967	RRM1	33.72796553	-2.058873212
0.408741959	EHMT1	5.046753294	-0.292039448
0.134322777	EHMT2	11.19197276	0.601041439
0.086743488	KDM2A	13.71315866	-0.829080636
0.00481907	KDM2B	31.44235753	1.579841587
0.003744656	DHX29	33.19349078	-2.140820166
0.098130494	DHX57	12.9851914	-0.61173517
0.776575824	PRR14L	1.514721546	0.141244741
0.470681613	NSF	4.289219825	-0.235243227
0.68853183	RRP12	2.19570458	0.156326501
0.746276855	TRIO	1.739428671	0.116689342
0.826651453	KALRN	1.156014238	-0.479399946
0.463798039	KALRN	4.366761365	-0.445008185
0.003762014	STAT3	33.16132491	1.766877275
0.004686618	STAT3	31.62098706	2.692645711
0.025078239	KLC2	20.92870652	-1.120378342
0.002543798	KLC4	35.81850892	1.82259579
0.413530545	KLC1	4.983038208	-0.639101281
0.223407482	KLC1	8.366627659	2.738470758
0.573182512		3.215081816	-1.463434554
0.935942201	KLC1	0.407222508	-0.074638601
0.000722903	KLC3	44.78185802	7.329836219
0.000118098	S	67.56077644	34.87276446
0.094598291	NUP133	13.19683809	-0.58802341
0.009120751	OPA1	27.29480797	-1.333377556
0.002578696	KIF23	35.7032942	-2.547899244
0.624102141	KIF23	2.753846157	0.486356111
0.052720706	KIF23	16.55190022	3.464198762
0.713485206	XPO7	1.98620096	-0.130609941
0.711975535	TDRD7	1.996272843	0.145643743
0.044770718	AP3B1	17.50951922	-0.759025235
0.086903474	HNRNPUL1	13.70436655	0.626957024
0.062417465	HNRNPUL1	15.60794455	-1.23610371
0.062586376	RBM6	15.58567301	0.651598456
0.029818861	RBM5	19.91545784	1.364877844
0.094361529	THRAP3	13.21690626	0.647970502
0.883611348	BCLAF1	0.74717074	0.121719161
0.01960678	BCLAF1	22.43360026	1.666165015
0.03244087	PCBD1	19.40689304	-3.933306842
0.061231281	ZNF598	15.70271389	-0.655703706
0.124162393	ZNF598	11.63813951	2.274111915
0.001080628	CSDE1	41.71762017	-4.959237696
0.035142069	RAI14	18.93640888	0.930474764
0.65412887	RAI14	2.49480401	0.791454933
0.07553883	TUBA1B	14.49651413	0.625972014
0.018879361	TUBA1C	22.64603937	1.076682317
0.052035104	TUBA4A	16.62459544	-1.538437147
0.325332834	TUBA8	6.275504154	0.594154412
0.40476455	TUBAL3	5.099501055	-0.845862745
0.000952788	INSR	42.66098255	2.927223245
0.043289763	INSR	17.70077547	2.746954415
0.273103271	IGF1R	7.256900451	0.44958367
0.072384075	NUP107	14.74937721	-0.745952037
0.001797461	TOP1	38.22663598	-2.603056164
0.093166227	TOP1MT	13.29274667	-1.712876272
0.061106063	IMPDH2	15.71845196	-1.004623455
0.009246845	IMPDH1	27.2104007	-1.639440515
0.018035811	TMPO	22.94997384	1.072613101
0.072829014	TMPO	14.70668456	2.32886781
0.080948285	TMPO	14.09755012	-5.16010289
0.179401745	TMPO	9.586266015	0.952779476
0.000520013	KIF20B	47.27519812	-6.504273875
0.020694598	DICER1	22.11353442	-1.265226546
0.409886273	DICER1	5.03006181	0.397759016
0.168728331	UFL1	9.908576503	0.510925166
0.084336751	DDX42	13.87661469	0.654454082
0.654091084	LIG3	2.495699119	-0.144169755
0.867079133	N4BP2	0.858139801	0.064836944
0.114229476	PSME4	12.11531946	-0.744567707
0.677719615	TMEM2	2.288374816	-0.128505838
0.699799819	HELZ	2.103165564	0.164587021
0.17448602	HELZ	9.734162802	1.437605679
0.275939261	MYO1D	7.197442026	-0.451446699
0.084430636	MYO1G	13.86312251	4.538088942
0.006575797	VCPIP1	29.44165333	1.693263693
0.883525737	EPS15	0.748810606	-0.058352204
0.346882533	NF1	5.934370091	-0.287654071
0.040702331	TOMM70	18.05982061	-0.93367253
0.133754674	PTBP1	11.21380231	0.595702794
0.674897925	PTBP1	2.314945913	1.029791144
0.008717274	PTBP1	27.59604346	2.19584585
0.09092987	PTBP3	13.42620165	4.967308496
0.000158155	PTBP3	58.27164325	5.699143272
0.038947724	PTBP3	18.3319567	4.270090333
0.000288039	TGM2	52.55652166	7.815406902
0.391045433	WDR33	5.285759605	0.316701868
0.213908726	TBC1D5	8.607889764	-0.401777269
0.004240676	ZC3H13	32.30191767	1.595667127
0.494044949	ZC3H13	4.027759212	0.597195747
0.002185564	CEP192	36.83818661	-2.197943291
0.016651535	SBNO1	23.43307811	-1.496778384
0.001319524	SBNO2	40.36361732	3.506171904
0.344733247	DYNC1LI1	5.965050535	0.351669453
0.002999341	DYNC1LI2	34.60284623	-1.992257816
0.966837181	CABIN1	0.198655753	-0.015829492
0.191485271	BRD4	9.226623981	0.755070927
0.039974786	BRD3	18.159758	1.276988737
0.46181061	BRD2	4.38999264	-0.225041078
0.01206859	RBM25	25.49460602	1.210550744
0.006518023	POLA1	29.49567709	-2.191991058
0.010968023	MED12	26.09913244	1.364264964
0.002076389	MED12L	37.13906175	8.685734377
0.048446053	BAT3	17.05311404	-0.910601543
0.014373109	PPIP5K2	24.37977247	-1.448431358
0.017967347	PPIP5K1	22.96868399	3.455339366
0.250575894	HNRNPR	7.733036481	0.395017069
0.109548479	HNRNPR	12.35208584	2.036711955
0.090408949	SYNCRIP	13.45903923	1.489556022
0.916246941	SYNCRIP	0.531942468	0.192483887
0.003432599	RPRD2	33.78206273	1.873023147
0.840495151	RREB1	1.053505898	-0.099318045
0.008158161	SALL2	28.03566621	-3.284386108
0.167993833	SALL2	9.931362571	-1.6042192
0.081491804	SALL1	14.06166538	-3.174812715
0.057985836	ZNF267	16.02646385	6.335500605
0.000327199	BCL11A	50.92776127	12.22408608
0.311667675	CPSF2	6.509676251	0.323368277
0.465520335	SF3A1	4.345430568	0.261563653
0.003317344	ELAC2	33.99434975	-1.960692768
0.686580985	ELAC2	2.212602491	0.348662447
0.033872211	ALDOA	19.14954115	0.798103421
0.930368664	ALDOA	0.441365823	0.094529155
0.01149363	ALDOC	25.81048653	1.601010022
0.64072599	U2SURP	2.611528553	-0.151777856
0.097901095	U2SURP	12.99837853	3.036154325
0.020746098	SFPQ	22.09453565	1.130378914
0.024567102	CCT3	21.05639793	-1.072046839
0.008533073	TKT	27.72070132	-1.514768064
0.001039242	OGT	42.03251852	-3.002613701
0.193364511	PTK2	9.17077841	0.600910032
0.352428693	PTK2	5.844468372	1.950327072
0.013882611	MAN2A1	24.62307301	-1.879797298
0.020433177	A1CF	22.18179905	-1.06972467
0.00591607	RBM47	30.11930665	-2.121615528
0.68337691	RBM46	2.239743164	-3.31373705
0.131921822	ZMYM2	11.28881715	0.587752208
0.19463617	VPS35	9.133660539	-0.631076568
0.891732569	VPS35	0.69526536	0.161253407
0.015693067	ARID2	23.84507031	1.167287574
0.00032182	TPX2	51.2518735	-4.990757985
0.875161984	WASHC5	0.803142993	-0.067078539
0.449719717	DPYSL2	4.534295297	-0.244946969
0.096806454	TCF20	13.06539176	1.001715856
0.018281226	BICD2	22.86217816	-1.52507638
0.359968621	BICD1	5.733708968	-0.504206095
0.269991085	ZC3H11A	7.323573881	-0.341101488
0.005653282	ZC3H11B	30.42909012	5.943162257
0.064577784	PPP4R1	15.39981153	0.852504807
0.153311529	CCT7	10.45455205	-0.480800264
0.829982474	GSPT1	1.129927641	-0.08775524
0.34834505	GSPT2	5.909257449	-0.843619797
0.464762244	CEP250	4.355347882	-0.249988056
0.265596568	EEF1A1	7.411808171	0.53428727
0.107241844	EEF1A1P5	12.47963682	-1.932315438
0.00736057	EEF1A2	28.72948222	2.760473408
0.280233476	KIF14	7.109694791	0.357127065
0.022522074	USP15	21.59110475	-1.214151756
0.135873104	USP4	11.12238919	0.787591845
0.053903869	USP11	16.42517159	0.712919029
0.457442477	PNN	4.439134465	0.242455819
0.137279518	AP1G1	11.06300474	-0.51189022
0.015181055	AP1G2	24.04422108	-1.162792325
0.232625557	ZMYM4	8.145548077	0.413610894
0.006775769	ZMYM3	29.22950185	-1.499229682
0.008448361	TACC1	27.79537489	-2.738012695
